trade_date,open,high,low,close,volume
2024-10-27 16:00:00,67785.9,69285.0,67544.4,68491.5,6596.09915596
2024-10-28 16:00:00,68490.8,72440.3,68450.0,72398.3,13686.22038749
2024-10-29 16:00:00,72398.1,73650.0,71440.0,72060.2,12330.68717055
2024-10-30 16:00:00,72060.2,72962.0,70444.0,70628.0,10423.51659655
2024-10-31 16:00:00,70627.9,71629.9,68829.9,69391.0,11613.24775187
2024-11-01 16:00:00,69391.5,70514.5,68800.2,69391.3,5559.09506179
2024-11-02 16:00:00,69391.4,69607.1,67458.0,68100.0,5924.11651167
2024-11-03 16:00:00,68100.0,69499.0,67682.6,68645.5,6845.02571518
2024-11-04 16:00:00,68645.5,70329.9,66822.5,69632.1,10628.57459656
2024-11-05 16:00:00,69632.7,75409.6,68709.0,74296.4,30369.04235989
2024-11-06 16:00:00,74299.6,76388.0,74116.5,76056.3,12139.14726695
2024-11-07 16:00:00,76056.5,76848.1,75484.3,76418.8,10343.68871473
2024-11-08 16:00:00,76418.9,77179.1,75800.2,76321.2,6235.04273498
2024-11-09 16:00:00,76321.3,80100.0,75714.2,79687.3,13082.58593771
2024-11-10 16:00:00,79687.2,84288.0,78500.0,84068.2,16175.65835375
2024-11-11 16:00:00,84068.1,89970.2,83825.6,86611.9,33585.88344133
2024-11-12 16:00:00,86611.8,92666.0,85725.7,92525.6,20348.51273694
2024-11-13 16:00:00,92525.7,93263.0,87837.7,87954.9,20387.7071534
2024-11-14 16:00:00,87954.9,90707.5,86666.6,88439.9,13795.42050888
2024-11-15 16:00:00,88439.9,91851.2,88376.1,90527.8,8170.39307369
2024-11-16 16:00:00,90527.8,91489.9,89354.3,90260.0,5809.9788386
2024-11-17 16:00:00,90260.1,92644.1,88714.2,92333.3,13414.50070423
2024-11-18 16:00:00,92339.1,92800.0,89675.2,92380.7,13365.1025809
2024-11-19 16:00:00,92382.5,94800.0,91304.1,94724.9,12810.37557192
2024-11-20 16:00:00,94724.8,98400.0,93128.0,96659.9,18772.66146575
2024-11-21 16:00:00,96659.9,99408.0,96300.0,98650.5,12848.66152969
2024-11-22 16:00:00,98648.1,99588.0,98200.0,98377.2,7645.62725977
2024-11-23 16:00:00,98377.3,98569.3,95920.4,95920.9,7237.51655135
2024-11-24 16:00:00,95920.4,98876.0,94583.0,95995.1,10079.14630452
2024-11-25 16:00:00,95995.1,96498.4,91466.0,92815.1,14181.33800374
2024-11-26 16:00:00,92815.1,95858.0,90800.0,95544.3,11046.6247376
2024-11-27 16:00:00,95544.3,97203.8,94610.0,94998.4,7934.35594018
2024-11-28 16:00:00,94998.4,98628.0,94703.2,98003.1,7435.50049527
2024-11-29 16:00:00,98008.0,98439.7,96080.1,96646.7,5211.22155837
2024-11-30 16:00:00,96646.6,97406.8,95678.0,97029.4,4199.56874168
2024-12-01 16:00:00,97029.5,98174.4,94770.0,97035.8,8330.74687735
2024-12-02 16:00:00,97035.7,97352.0,93583.8,95683.9,9101.65835662
2024-12-03 16:00:00,95684.0,96965.1,94852.0,95746.3,7635.06618011
2024-12-04 16:00:00,95746.4,104056.0,94580.0,101308.1,23060.24691862
2024-12-05 16:00:00,101308.1,102028.0,89711.9,99312.2,20552.33706257
2024-12-06 16:00:00,99312.2,101901.8,98752.0,99733.3,6663.02420345
2024-12-07 16:00:00,99733.4,100500.0,98663.2,99907.1,4122.7548541
2024-12-08 16:00:00,99907.2,101362.7,97512.2,97805.4,8442.18305696
2024-12-09 16:00:00,97807.9,98391.8,94000.0,95655.9,14515.64388211
2024-12-10 16:00:00,95656.0,100790.0,94244.3,100374.1,12024.02198895
2024-12-11 16:00:00,100374.2,101884.0,99602.9,101795.4,9538.95067919
2024-12-12 16:00:00,101795.5,102538.9,99200.0,99874.9,9246.75911245
2024-12-13 16:00:00,99872.6,102666.0,99792.0,101624.2,6380.58771697
2024-12-14 16:00:00,101624.2,103360.7,100606.9,102696.9,4526.30649307
2024-12-15 16:00:00,102696.9,106660.8,102580.5,106319.9,10591.11690828
2024-12-16 16:00:00,106324.7,108365.0,105461.5,106471.0,10071.25219352
2024-12-17 16:00:00,106471.1,107636.3,103113.2,104427.3,9900.93241666
2024-12-18 16:00:00,104432.5,104983.4,98770.1,100676.1,18639.5833838
2024-12-19 16:00:00,100676.1,101199.9,92268.0,96989.3,28942.18656755
2024-12-20 16:00:00,96988.9,99553.7,95400.0,97524.1,9625.33078007
2024-12-21 16:00:00,97524.0,98053.6,95131.0,95370.9,4575.4871583
2024-12-22 16:00:00,95370.9,96538.4,93112.0,93256.3,8426.23967098
2024-12-23 16:00:00,93253.9,98319.7,92525.0,98306.8,8754.38118257
2024-12-24 16:00:00,98306.7,99480.2,97249.2,98532.9,7520.3126466
2024-12-25 16:00:00,98533.3,99968.9,95179.4,96039.7,7133.15034606
2024-12-26 16:00:00,96039.2,97561.4,94012.9,94576.5,7598.68597939
2024-12-27 16:00:00,94576.7,95331.2,93500.0,94444.1,4056.97205345
2024-12-28 16:00:00,94444.1,95750.0,94000.1,94505.4,2847.88535392
2024-12-29 16:00:00,94505.5,94575.6,91540.0,92123.0,8848.32680276
2024-12-30 16:00:00,92122.7,96258.9,91807.0,95417.8,9983.14015356
2024-12-31 16:00:00,95417.9,95590.0,92888.0,94442.9,4968.14872682
